0.0	1.0
0.01	0.9857786004662671
0.02	0.9451704637529389
0.03	0.8837388386333707
0.04	0.8090094763364811
0.05	0.7286386304109541
0.06	0.6489654712878292
0.07	0.5743161614134021
0.08	0.5070275161702921
0.09	0.4478994949104985
0.1	0.396754843448886
0.11	0.3529054057434359
0.12	0.3154648161303408
0.13	0.28352723207539876
0.14	0.25625353206115764
0.15	0.23290459612501785
0.16	0.21285239591844882
0.17	0.19558093627995213
0.18	0.18066799306933382
0.19	0.16773940048568708
0.2	0.15642030494178433
0.21	0.14634007002972418
0.22	0.13722713159787409
0.23	0.12904590674506977
0.24	0.12204362225999942
0.25	0.11658535615438484
0.26	0.11279291092437402
0.27	0.11018406347843954
0.28	0.107585467175096
0.29	0.103475196473441
0.3	0.09665503704403991
0.31	0.0869280817859369
0.32	0.07542053432387133
0.33	0.06436294380268269
0.34	0.056417343082507315
0.35	0.05383780210872693
0.36	0.05778713458365088
0.37	0.06802130377835008
0.38	0.08298597072094269
0.39	0.10023173308528346
0.4	0.11698326493789792
0.41	0.13069077588938388
0.42	0.13943480511971865
0.43	0.14212859900181768
0.44	0.13853790970518345
0.45	0.12918186949044672
0.46	0.1151735287043412
0.47	0.09802390793103076
0.48	0.07941193867286511
0.49	0.06094062844877027
0.5	0.04393739962825672
0.51	0.029364406099337076
0.52	0.017854800354340918
0.53	0.009812691395842364
0.54	0.005474845553538571
0.55	0.004874356594245638
0.56	0.007744620041850447
0.57	0.01347683469604271
0.58	0.02122974783712031
0.59	0.030190502183444715
0.6	0.03987191796747697
0.61	0.05028565874346245
0.62	0.06188241201187431
0.63	0.07526348476109912
0.64	0.09077639357566755
0.65	0.10815955830246787
0.66	0.12638446073259857
0.67	0.14377190121841674
0.68	0.15835875117249426
0.69	0.16839633876834886
0.7	0.17281000281646178
0.71	0.17147048671823506
0.72	0.1652160850945875
0.73	0.1556702376440227
0.74	0.1449570729909723
0.75	0.1353967488590486
0.76	0.1291971440708243
0.77	0.12812087222123997
0.78	0.13314244418523222
0.79	0.14419173394166632
0.8	0.16012317505400656
0.81	0.17898947568055726
0.82	0.19855102317147205
0.83	0.21681402237617464
0.84	0.23236469072915503
0.85	0.24438053348662225
0.86	0.25238143476901265
0.87	0.2559175059292665
0.88	0.2544013567116245
0.89	0.2471890032109313
0.9	0.2338696645294654
0.91	0.21461906533293074
0.92	0.19044237885960705
0.93	0.16317667501935088
0.94	0.13521281401722168
0.95	0.10900386790740539
0.96	0.08651842203370823
0.97	0.0688339281997998
0.98	0.05601917916379332
0.99	0.0473353139735252
1.0	0.04164890151669803
1.01	0.037874803810221146
1.02	0.03529215888989989
1.03	0.03367665025248427
1.04	0.033289369998309865
1.05	0.03479151403437137
1.06	0.03911282776857357
1.07	0.04724938019280888
1.08	0.05996819411828129
1.09	0.07746408419259031
1.1	0.09909367745588595
1.11	0.12332914553411216
1.12	0.14799898534424938
1.13	0.17075401834386694
1.14	0.1895915954334204
1.15	0.20324918247574236
1.16	0.2113438705479897
1.17	0.21424350714827795
1.18	0.21275456637178705
1.19	0.207768062723857
1.2	0.20000792004693818
1.21	0.18997841130300425
1.22	0.17811851792556596
1.23	0.16506789252893356
1.24	0.15187876823664162
1.25	0.14001843344764078
1.26	0.13110853644305173
1.27	0.12649192413196236
1.28	0.1268187907571389
1.29	0.13183606154830235
1.3	0.14045279212704745
1.31	0.15101567167912852
1.32	0.1616524042186901
1.33	0.17056406464897217
1.34	0.17623167918920915
1.35	0.1775702141729413
1.36	0.17406455315030825
1.37	0.1658703089683045
1.38	0.1538158015764737
1.39	0.13924990345979193
1.4	0.12374438807205174
1.41	0.10873469759013588
1.42	0.0952193154302472
1.43	0.08361536745916623
1.44	0.0738043217906549
1.45	0.06533144444106104
1.46	0.05767408596936201
1.47	0.05047941582325302
1.48	0.04369274339184326
1.49	0.03754593389990781
1.5	0.03243450500656815
1.51	0.028755268407598393
1.52	0.026780331059330805
1.53	0.026605822393184514
1.54	0.028160852852083456
1.55	0.031231345593244635
1.56	0.035464162801770456
1.57	0.04035509906469979
1.58	0.04525449532385855
1.59	0.04942115468076104
1.6	0.052124613433968944
1.61	0.05276620597239479
1.62	0.05098412444393596
1.63	0.046724579434408414
1.64	0.04027829741610341
1.65	0.03228151214717215
