0.	-4.
0.01	-3.990203735320593
0.02	-3.9608598602010145
0.03	-3.912103839085911
0.04	-3.8441637717522985
0.05	-3.7573637655560823
0.06	-3.6521284244307575
0.07	-3.528988223946726
0.08	-3.388585478798628
0.09	-3.2316805498341274
0.1	-3.0591578844102623
0.11	-2.872031439285394
0.12	-2.671449002714411
0.13	-2.45869491546287
0.14	-2.2351906926239042
0.15	-2.002493072579644
0.16	-1.7622890686255712
0.17	-1.5163876739772821
0.18	-1.2667079719411882
0.19	-1.0152635280507836
0.2	-0.7641430861525809
0.21	-0.5154877500761464
0.22	-0.27146499921409273
0.23	-0.034240051253836265
0.24	0.19405476125128607
0.25	0.41135180173093383
0.26	0.6156802278747446
0.27	0.805197415015463
0.28	0.9782187249819189
0.29	1.133244671928784
0.3	1.2689846165914953
0.31	1.3843762461757312
0.32	1.478600262425361
0.33	1.551089896135653
0.34	1.6015350809604287
0.35	1.629881339743668
0.36	1.6363236491712603
0.37	1.6212957401584924
0.38	1.5854554504479121
0.39	1.5296668632023886
0.4	1.4549800348936586
0.41000000000000003	1.3626091350593805
0.42000000000000004	1.2539097908262464
0.43	1.1303563553426832
0.44	0.993519709404537
0.45	0.845046069940396
0.46	0.6866371294668436
0.47	0.5200316994014649
0.48	0.3469888889454318
0.49	0.16927273034096724
0.5	-0.011361931366424716
0.51	-0.19318252520953927
0.52	-0.37449108276601584
0.53	-0.55363606244219
0.54	-0.7290238823945294
0.55	-0.8991303089219173
0.56	-1.0625117644058095
0.5700000000000001	-1.2178165280846813
0.5800000000000001	-1.363795713008147
0.5900000000000001	-1.499313821723406
0.6000000000000001	-1.6233586186775917
0.61	-1.735050014339033
0.62	-1.8336476379863458
0.63	-1.9185567841702664
0.64	-1.9893324511003498
0.65	-2.0456812448344506
0.66	-2.0874609967890114
0.67	-2.1146780282540862
0.68	-2.127482088155509
0.6900000000000001	-2.1261590829681905
0.7	-2.111121804465412
0.71	-2.0828989366137067
0.72	-2.0421226831511374
0.73	-1.989515399238265
0.74	-1.9258756324518036
0.75	-1.852063980108641
0.76	-1.768989152592078
0.77	-1.6775945982783058
0.78	-1.578845998008075
0.79	-1.473719879594697
0.8	-1.3631935396525936
0.81	-1.2482363950563586
0.8200000000000001	-1.1298028232018655
0.8300000000000001	-1.008826491904805
0.8400000000000001	-0.8862161283678024
0.85	-0.7628526333733069
0.86	-0.6395874119782538
0.87	-0.5172417649301289
0.88	-0.3966071645892648
0.89	-0.2784462237591919
0.9	-0.16349415387646915
0.91	-0.052460499144094425
0.92	0.053969075378615367
0.9299999999999999	0.1551311709988669
0.94	0.2503834523014948
0.95	0.33910408929142777
0.96	0.42069207505422146
0.97	0.4945686346223824
0.98	0.5601799138391432
0.99	0.6170010952918289
1.	0.6645420302302385
1.01	0.7023544005310343
1.02	0.7300403346489344
1.03	0.7472622994217424
1.04	0.7537539807530909
1.05	0.7493317574219701
1.06	0.7339062716233717
1.07	0.7074935160029697
1.08	0.6702247984508483
1.0899999999999999	0.6223549203605394
1.1	0.5642679172956668
1.1099999999999999	0.49647976645159453
1.1199999999999999	0.41963756340418734
1.13	0.33451480859777727
1.14	0.24200261577265092
1.15	0.1430968510233419
1.16	0.038881420950305556
1.17	-0.06949186166132076
1.18	-0.18082620975946315
1.19	-0.29390479707297124
1.2	-0.40751677096122585
1.21	-0.520483335084065
1.22	-0.63168286579944
1.23	-0.7400740553027793
1.24	-0.8447161596560739
1.25	-0.9447855660548721
1.26	-1.0395880726064521
1.27	-1.1285664844681438
1.28	-1.2113033594507059
1.29	-1.2875189702228615
1.3	-1.3570647752103024
1.31	-1.4199128933250331
1.32	-1.4761422477875636
1.33	-1.5259221730107146
1.34	-1.5694943602372993
1.35	-1.6071540499500008
1.36	-1.6392313627143889
1.37	-1.6660735986770576
1.3800000000000001	-1.6880292354962596
1.3900000000000001	-1.7054342230270296
1.4	-1.718601019894619
1.4100000000000001	-1.7278106520519678
1.42	-1.7333079063612453
1.43	-1.7352996123352327
1.44	-1.7339558204168817
1.45	-1.729413561983307
1.46	-1.721782779205268
1.47	-1.7111539445763904
1.48	-1.697606850979922
1.49	-1.6812200423960582
1.5	-1.6620803700035962
1.51	-1.6402921945022688
1.52	-1.615985808161588
1.53	-1.5893247141900781
1.54	-1.5605114713800363
1.55	-1.5297918839450546
1.56	-1.4974573861620561
1.57	-1.4638455360366291
1.58	-1.4293385900849855
1.59	-1.3943601819966667
1.6	-1.359370171991791
1.61	-1.324857772502051
1.62	-1.2913330912566852
1.6300000000000001	-1.2593172669055461
1.6400000000000001	-1.2293314066275514
1.6500000000000001	-1.2018845707605186
1.6600000000000001	-1.1774610864188133
1.6700000000000002	-1.1565075093152624
1.6800000000000002	-1.1394195884402347
1.6900000000000002	-1.1265296187795906
1.7000000000000002	-1.1180945891032794
1.7100000000000002	-1.1142855410078156
1.7200000000000002	-1.1151785480669212
1.73	-1.1207476971259343
1.7400000000000002	-1.1308604057196434
1.75	-1.1452753402048792
1.76	-1.1636431102906308
1.77	-1.1855098109849758
1.78	-1.2103233681286278
1.79	-1.2374425256569954
1.8	-1.26614819942514
1.81	-1.2956568219563482
1.82	-1.3251352224137847
1.83	-1.3537165327486331
1.84	-1.380516588722656
1.85	-1.4046503052844272
1.86	-1.4252475488370626
1.87	-1.441468100770337
1.8800000000000001	-1.4525154012347545
1.8900000000000001	-1.4576488714721627
1.9000000000000001	-1.4561947277014635
1.9100000000000001	-1.4475553096757734
1.92	-1.4312170430266207
1.93	-1.4067572280567926
1.94	-1.3738498923834355
